run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256,capacity_cost_usd_per_basis,egress_cost_usd_per_basis,total_cost_usd_per_basis,cost_basis_gb
gcp-object-largeobj-c16-r2,2026-08-05T02:28:32.672234+00:00,gcp,africa-south1,object,largeobj,2,16,elbencho,16m,40,60,900,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-balanced-c16-r2,2026-08-05T03:41:26.109117+00:00,gcp,africa-south1,object,balanced,2,16,elbencho,64k,20,60,900,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-largeobj-c16-r1,2026-08-05T03:42:43.139660+00:00,gcp,africa-south1,object,largeobj,1,16,elbencho,16m,40,60,900,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-block-read-c16-r3,2026-08-05T03:50:07.401272+00:00,gcp,africa-south1,block,read,3,16,elbencho,64k,20,60,900,240.0,,240.0,3842.0,,3842.0,4.162,,4.871,,89.7,results/raw/gcp-block-read-c16-r3.elbencho.csv,31e34a6c64d1ba6f8bd3356750b71bbfd499cca496ed236baeee951ff69494ff,18.6546,,18.6546,100.0
gcp-block-write-c16-r3,2026-08-05T03:55:05.951706+00:00,gcp,africa-south1,block,write,3,16,elbencho,64k,20,60,900,,138.0,138.0,,2222.0,2222.0,7.452,,16.384,,41.5,results/raw/gcp-block-write-c16-r3.elbencho.csv,aefaf45f6a8b7ded1fcc4642b542ce81ed912d7fb5aa323f6ad67c2a22eaa029,18.6546,,18.6546,100.0
gcp-block-balanced-c16-r1,2026-08-05T04:01:28.308851+00:00,gcp,africa-south1,block,balanced,1,16,elbencho,64k,20,60,900,240.0,139.0,379.0,3843.0,2239.0,6082.0,5.76,,10.627,,61.8,results/raw/gcp-block-balanced-c16-r1.elbencho.csv,b42f7a6891c68aa39916fbee55d2fe72480408af0932c7554c95b4cf5e33eb01,18.6546,,18.6546,100.0
gcp-block-balanced-c16-r3,2026-08-05T04:07:50.469597+00:00,gcp,africa-south1,block,balanced,3,16,elbencho,64k,20,60,900,240.0,139.0,379.0,3843.0,2230.0,6073.0,5.776,,10.627,,61.6,results/raw/gcp-block-balanced-c16-r3.elbencho.csv,685f8e586fc52d329523bf803023431e5f9d8cdd9bf2cc80130c1da787289b45,18.6546,,18.6546,100.0
gcp-block-largeobj-c16-r3,2026-08-05T04:15:56.591892+00:00,gcp,africa-south1,block,largeobj,3,16,elbencho,16m,40,60,900,239.0,,239.0,14.0,,14.0,1063.71,,1246.974,,94.3,results/raw/gcp-block-largeobj-c16-r3.elbencho.csv,3dcef9a1b14f423039062c0c900b8bb81535359d3e4e5a6693d1abb7af51380e,18.6546,,18.6546,100.0
gcp-block-read-c16-r2,2026-08-05T04:23:09.820457+00:00,gcp,africa-south1,block,read,2,16,elbencho,64k,20,60,900,240.0,,240.0,3843.0,,3843.0,4.16,,4.871,,89.7,results/raw/gcp-block-read-c16-r2.elbencho.csv,deddf018dfaeb8a750aa5128d46347fd0bc601b1e5efc112bc3e18bdd147217e,18.6546,,18.6546,100.0
gcp-block-balanced-c16-r2,2026-08-05T04:29:32.267559+00:00,gcp,africa-south1,block,balanced,2,16,elbencho,64k,20,60,900,240.0,139.0,379.0,3841.0,2233.0,6074.0,5.771,,10.627,,61.6,results/raw/gcp-block-balanced-c16-r2.elbencho.csv,bd35e0633689a6da22f9364d262aae784f807ce6d30610dab800871f49d1799f,18.6546,,18.6546,100.0
gcp-object-metadata-c16-r2,2026-08-05T06:30:59.177580+00:00,gcp,africa-south1,object,metadata,2,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-largeobj-c16-r2,2026-08-05T16:03:28.252382+00:00,gcp,africa-south1,object,largeobj,2,16,elbencho,16m,40,60,900,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-largeobj-c16-r1,2026-08-05T16:04:44.017505+00:00,gcp,africa-south1,object,largeobj,1,16,elbencho,16m,40,60,900,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-largeobj-c16-r3,2026-08-05T16:05:56.834218+00:00,gcp,africa-south1,object,largeobj,3,16,elbencho,16m,40,60,900,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-largeobj-c16-r2,2026-08-05T16:12:34.186686+00:00,gcp,africa-south1,object,largeobj,2,16,elbencho,16m,40,60,900,783.0,,783.0,48.0,,48.0,319.036,,28436.237,,82.6,results/raw/gcp-object-largeobj-c16-r2.elbencho.csv,bea2db8750ccd31be940be42d8a2513d4edfe7986652b36b974d6a46e5d7c62d,2.0006,,2.0006,100.0
gcp-object-largeobj-c16-r1,2026-08-05T16:15:35.488472+00:00,gcp,africa-south1,object,largeobj,1,16,elbencho,16m,40,60,900,783.0,,783.0,48.0,,48.0,320.402,,28436.237,,82.5,results/raw/gcp-object-largeobj-c16-r1.elbencho.csv,ed2496c256b832b153b77d273583f37ae53f011afed4251a86615c467b493bf6,2.0006,,2.0006,100.0
gcp-object-largeobj-c16-r3,2026-08-05T16:18:37.302911+00:00,gcp,africa-south1,object,largeobj,3,16,elbencho,16m,40,60,900,786.0,,786.0,49.0,,49.0,319.861,,28436.237,,82.4,results/raw/gcp-object-largeobj-c16-r3.elbencho.csv,55e3c5a159e3036a2b2ecfbee20ff473670070d1b46db1278e5839e9a1919fec,2.0006,,2.0006,100.0
gcp-object-metadata-c16-r1,2026-08-05T21:40:04.369418+00:00,gcp,africa-south1,object,metadata,1,16,elbencho,4k,2,60,2400,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-balanced-c16-r2,2026-08-05T22:59:41.225575+00:00,gcp,africa-south1,object,balanced,2,16,elbencho,64k,20,60,2400,29.0,26.0,55.0,473.0,424.0,897.0,36.904,,60.322,,9.1,results/raw/gcp-object-balanced-c16-r2.elbencho.csv,c4fb93acb9f7ef40746027d011d5b86a7bd873f235650e26840f99454d572bec,2.0006,,2.0006,100.0
gcp-object-balanced-c16-r3,2026-08-06T00:19:36.294936+00:00,gcp,africa-south1,object,balanced,3,16,elbencho,64k,20,60,2400,29.0,26.0,55.0,468.0,427.0,895.0,36.91,,60.322,,8.7,results/raw/gcp-object-balanced-c16-r3.elbencho.csv,73ad4cb4829c88e640b1614001208d47d055cc53d808cfe81758471fd0407d52,2.0006,,2.0006,100.0
gcp-object-metadata-c16-r2,2026-08-06T05:04:53.243143+00:00,gcp,africa-south1,object,metadata,2,16,elbencho,4k,2,60,2400,,,,,,,,,,,,,,2.0006,,2.0006,100.0
gcp-object-balanced-c16-r1,2026-08-06T06:22:51.482617+00:00,gcp,africa-south1,object,balanced,1,16,elbencho,64k,20,60,2400,30.0,26.0,56.0,482.0,424.0,906.0,37.864,,60.322,,8.7,results/raw/gcp-object-balanced-c16-r1.elbencho.csv,44ca1db9455273c3979dfe3681b659df5ef04c1bfc50de41de3b17f9550c9cec,2.0006,,2.0006,100.0
gcp-object-metadata-c16-r3,2026-08-06T11:06:37.379293+00:00,gcp,africa-south1,object,metadata,3,16,elbencho,4k,2,60,2400,,,,,,,,,,,,,,2.0006,,2.0006,100.0
