run_id,timestamp_utc,provider,region,paradigm,workload,rep,concurrency,tool,block_size,dataset_size_gb,warmup_s,duration_s,read_throughput_mbps,write_throughput_mbps,total_throughput_mbps,read_iops,write_iops,total_iops,lat_mean_ms,lat_p95_ms,lat_p99_ms,metadata_ops_per_s,cpu_util_pct,raw_artifact_path,raw_sha256,capacity_cost_usd_per_basis,egress_cost_usd_per_basis,total_cost_usd_per_basis,cost_basis_gb
huawei-object-read-c16-r1,2026-08-04T21:32:59.530193+00:00,huawei,af-south-1,object,read,1,16,elbencho,64k,20,60,900,200.0,,200.0,3212.0,,3212.0,4.974,,8.192,,37.1,results/raw/huawei-object-read-c16-r1.elbencho.csv,bdf0e86c457463946bf51412ba91c57132a45e59dcc36c2aabcfbb68edbb6906,2.3,,2.3,100.0
huawei-object-read-c16-r2,2026-08-04T21:47:30.348350+00:00,huawei,af-south-1,object,read,2,16,elbencho,64k,20,60,900,201.0,,201.0,3220.0,,3220.0,4.961,,8.192,,36.8,results/raw/huawei-object-read-c16-r2.elbencho.csv,24a7d06155a6e471c6bb1e38ba458b6c396ea8462526c0cb70aa35e627927aa9,2.3,,2.3,100.0
huawei-object-metadata-c16-r2,2026-08-04T22:27:50.608420+00:00,huawei,af-south-1,object,metadata,2,16,elbencho,4k,2,60,900,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-metadata-c16-r1,2026-08-05T17:24:56.879622+00:00,huawei,,object,metadata,1,16,,4k,2,,,,,,,,,,,,,,,,,,,
huawei-file-metadata-c16-r2,2026-08-05T17:24:59.006021+00:00,huawei,,file,metadata,2,16,,4k,2,,,,,,,,,,,,,,,,,,,
huawei-object-metadata-c16-r2,2026-08-05T17:25:01.161434+00:00,huawei,,object,metadata,2,16,,4k,2,,,,,,,,,,,,,,,,,,,
huawei-object-metadata-c16-r3,2026-08-05T17:25:03.293520+00:00,huawei,,object,metadata,3,16,,4k,2,,,,,,,,,,,,,,,,,,,
huawei-object-metadata-c16-r1,2026-08-05T17:27:16.406970+00:00,huawei,af-south-1,object,metadata,1,16,elbencho,4k,2,60,2400,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-file-metadata-c16-r2,2026-08-05T17:53:18.547853+00:00,huawei,af-south-1,file,metadata,2,16,elbencho,4k,2,60,2400,,,,,,,3.557,,39.654,4480.2,9.3,results/raw/huawei-file-metadata-c16-r2.elbencho.csv,67f8b790a701c56cb80b0a4b0667551f0792b357db4ef21a656a8caef26cd262,10.08,,10.08,100.0
huawei-object-metadata-c16-r2,2026-08-05T17:53:50.498511+00:00,huawei,af-south-1,object,metadata,2,16,elbencho,4k,2,60,2400,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-metadata-c16-r3,2026-08-05T17:54:19.998422+00:00,huawei,af-south-1,object,metadata,3,16,elbencho,4k,2,60,2400,,,,,,,,,,,,,,2.3,,2.3,100.0
huawei-object-metadata-c16-r2,2026-08-05T18:29:58.663340+00:00,huawei,af-south-1,object,metadata,2,16,elbencho,4k,2,60,2400,,,,,,,5.016,,13.238,3478.0,24.3,results/raw/huawei-object-metadata-c16-r2.elbencho.csv,81a02182423582cd7d7f6ec858ae6f0676afb1a5bf59a2834a58f093bf9c3f61,2.3,,2.3,100.0
huawei-object-metadata-c16-r1,2026-08-05T18:55:37.661998+00:00,huawei,af-south-1,object,metadata,1,16,elbencho,4k,2,60,2400,,,,,,,4.985,,13.238,3527.1,25.2,results/raw/huawei-object-metadata-c16-r1.elbencho.csv,998a7dedc2163aea2fd877a0d6864e69bfe48283d6dd3a4c8d5767891b82a260,2.3,,2.3,100.0
huawei-object-metadata-c16-r3,2026-08-05T19:20:49.936308+00:00,huawei,af-south-1,object,metadata,3,16,elbencho,4k,2,60,2400,,,,,,,5.006,,13.238,3534.0,25.5,results/raw/huawei-object-metadata-c16-r3.elbencho.csv,4340b5fc00cb89e5f9cd21bd389f326e2cc3a59b9ea920a9ed629a1d43d5f406,2.3,,2.3,100.0
